,Country,Year,Suicides number,Life expectancy,Adult Mortality,Infant deaths,Alcohol,Under-five deaths,HIV/AIDS,GDP,Population,Income composition of resources,Schooling
612,Ireland,1970-01-01 00:00:00.000002011,554.0,84.0,7.0,0,11.72,0,0.1,52567.52568,4576794.0,0.909,18.5
613,Ireland,1970-01-01 00:00:00.000002012,542.0,85.0,69.0,0,11.49,0,0.1,49231.36254,4586897.0,0.895,18.5
614,Ireland,1970-01-01 00:00:00.000002013,487.0,81.0,67.0,0,10.49,0,0.1,5234.76736,4598294.0,0.902,18.6
615,Ireland,1970-01-01 00:00:00.000002014,486.0,81.2,66.0,0,10.75,0,0.1,5553.32623,4617225.0,0.91,18.6
616,Israel,1970-01-01 00:00:00.000002000,394.0,78.9,76.0,1,2.53,1,0.1,2152.1432,6289.0,0.845,15.2
617,Israel,1970-01-01 00:00:00.000002001,398.0,79.3,74.0,1,2.53,1,0.1,236.19646,6439.0,0.85,15.1
618,Israel,1970-01-01 00:00:00.000002002,382.0,79.3,74.0,1,2.47,1,0.1,18431.15696,657.0,0.855,15.3
619,Israel,1970-01-01 00:00:00.000002003,417.0,79.7,71.0,1,2.32,1,0.1,18946.99942,66897.0,0.863,16.0
620,Israel,1970-01-01 00:00:00.000002004,411.0,81.0,69.0,1,2.23,1,0.1,19888.172,689.0,0.863,15.9
621,Israel,1970-01-01 00:00:00.000002005,425.0,80.0,71.0,1,2.41,1,0.1,2611.17931,6931.0,0.866,15.8
622,Israel,1970-01-01 00:00:00.000002006,367.0,84.0,68.0,1,2.23,1,0.1,2195.1769,7537.0,0.87,15.7
623,Israel,1970-01-01 00:00:00.000002007,326.0,84.0,68.0,1,2.33,1,0.1,258.637,7181.0,0.872,15.7
624,Israel,1970-01-01 00:00:00.000002008,354.0,81.0,65.0,1,2.47,1,0.1,29657.4421,7388.0,0.877,15.8
625,Israel,1970-01-01 00:00:00.000002009,404.0,81.5,63.0,1,2.55,1,0.1,27795.87671,74856.0,0.876,15.6
626,Israel,1970-01-01 00:00:00.000002010,480.0,81.7,61.0,1,2.63,1,0.1,3661.994,76236.0,0.878,15.7
627,Israel,1970-01-01 00:00:00.000002011,409.0,81.8,61.0,1,2.67,1,0.1,33657.15727,77658.0,0.883,15.8
628,Israel,1970-01-01 00:00:00.000002012,430.0,81.8,6.0,1,2.78,1,0.1,32569.59683,7915.0,0.889,15.9
629,Israel,1970-01-01 00:00:00.000002013,372.0,82.1,61.0,1,2.69,1,0.1,36393.66932,8595.0,0.891,15.9
630,Israel,1970-01-01 00:00:00.000002014,382.0,82.2,6.0,1,2.62,1,0.1,37582.84624,82157.0,0.895,16.0
631,Israel,1970-01-01 00:00:00.000002015,342.0,82.5,58.0,0,2.62,1,0.1,35729.37253,8381.0,0.898,16.0
632,Italy,1970-01-01 00:00:00.000002000,4108.0,79.4,77.0,3,9.78,3,0.1,251.2426,5694218.0,0.823,14.8
633,Italy,1970-01-01 00:00:00.000002001,4030.0,79.8,75.0,2,9.69,3,0.1,24.819,569741.0,0.828,14.9
634,Italy,1970-01-01 00:00:00.000002002,4069.0,80.0,72.0,2,9.25,3,0.1,22196.5736,57597.0,0.836,15.2
635,Italy,1970-01-01 00:00:00.000002003,4075.0,79.9,72.0,2,9.3,3,0.1,27387.2258,5731323.0,0.841,15.4
636,Italy,1970-01-01 00:00:00.000002004,3986.0,89.0,66.0,2,8.98,3,0.1,31174.56118,57685327.0,0.846,15.6
637,Italy,1970-01-01 00:00:00.000002005,3742.0,88.0,66.0,2,8.65,2,0.1,31959.26215,57969484.0,0.851,15.8
638,Italy,1970-01-01 00:00:00.000002006,3700.0,81.2,65.0,2,8.44,2,0.1,3341.7482,58143979.0,0.856,16.0
639,Italy,1970-01-01 00:00:00.000002007,3757.0,81.3,63.0,2,8.37,2,0.1,37698.78573,5843831.0,0.862,16.1
640,Italy,1970-01-01 00:00:00.000002008,3904.0,81.5,61.0,2,7.96,2,0.1,464.18465,58826731.0,0.866,16.3
641,Italy,1970-01-01 00:00:00.000002009,3974.0,81.6,61.0,2,7.25,2,0.1,36976.84512,5995365.0,0.868,16.3
642,Italy,1970-01-01 00:00:00.000002010,3989.0,81.8,6.0,2,6.95,2,0.1,35849.37364,59277417.0,0.869,16.4
643,Italy,1970-01-01 00:00:00.000002011,4153.0,82.0,6.0,2,6.98,2,0.1,38334.68477,59379449.0,0.872,16.4
644,Italy,1970-01-01 00:00:00.000002012,4257.0,82.0,6.0,2,7.49,2,0.1,34814.12436,59539717.0,0.877,16.6
645,Italy,1970-01-01 00:00:00.000002013,4290.0,82.3,58.0,2,7.35,2,0.1,3537.27441,6233948.0,0.876,16.5
646,Italy,1970-01-01 00:00:00.000002014,4147.0,82.5,57.0,2,7.56,2,0.1,35396.66517,678914.0,0.877,16.3
647,Italy,1970-01-01 00:00:00.000002015,3988.0,82.7,56.0,1,7.56,2,0.1,349.14755,673582.0,0.881,16.3
648,Jamaica,1970-01-01 00:00:00.000002000,3.0,72.6,171.0,1,3.46,1,2.2,336.8742,2656864.0,0.682,11.4
649,Jamaica,1970-01-01 00:00:00.000002001,5.0,72.7,171.0,1,3.89,1,2.2,3394.878,267711.0,0.68,10.9
650,Jamaica,1970-01-01 00:00:00.000002002,2.0,73.0,167.0,1,3.76,1,2.3,3596.496282,2695446.0,0.69,11.7
651,Jamaica,1970-01-01 00:00:00.000002003,2.0,73.1,166.0,1,3.48,1,2.3,3465.221998,2712511.0,0.694,11.9
652,Jamaica,1970-01-01 00:00:00.000002004,1.0,73.3,165.0,1,3.67,1,2.3,3719.97351,2728777.0,0.689,11.1
653,Jamaica,1970-01-01 00:00:00.000002005,51.0,73.5,161.0,1,3.59,1,1.9,482.24762,2744673.0,0.706,12.4
654,Jamaica,1970-01-01 00:00:00.000002006,0.0,74.0,15.0,1,3.63,1,1.5,4313.1682,276279.0,0.709,12.5
655,Jamaica,1970-01-01 00:00:00.000002009,36.0,74.7,142.0,1,3.33,1,0.6,4293.383274,28482.0,0.721,12.7
656,Jamaica,1970-01-01 00:00:00.000002010,3.0,75.0,138.0,1,3.55,1,0.5,4682.728424,281721.0,0.721,12.7
657,Jamaica,1970-01-01 00:00:00.000002011,50.0,75.2,139.0,1,3.58,1,0.6,513.549487,2829493.0,0.722,12.8
658,Japan,1970-01-01 00:00:00.000002000,29989.0,81.1,74.0,4,7.97,5,0.1,38532.488,126843.0,0.852,14.5
659,Japan,1970-01-01 00:00:00.000002001,29132.0,81.5,72.0,4,8.03,5,0.1,33846.46564,127149.0,0.856,14.6
660,Japan,1970-01-01 00:00:00.000002002,29715.0,81.8,7.0,3,7.87,5,0.1,32289.3554,127445.0,0.86,14.7
661,Japan,1970-01-01 00:00:00.000002003,31881.0,81.9,7.0,3,7.83,5,0.1,3488.3992,127718.0,0.863,14.8
662,Japan,1970-01-01 00:00:00.000002004,30034.0,82.1,68.0,3,7.7,4,0.1,37688.72234,127761.0,0.866,14.8
663,Japan,1970-01-01 00:00:00.000002005,30369.0,82.0,69.0,3,7.99,4,0.1,37217.64873,127773.0,0.87,14.9
664,Japan,1970-01-01 00:00:00.000002006,29769.0,82.4,68.0,3,7.49,4,0.1,35433.98896,127854.0,0.873,14.9
665,Japan,1970-01-01 00:00:00.000002007,30665.0,82.6,67.0,3,7.29,4,0.1,35275.22843,1281.0,0.877,15.0
666,Japan,1970-01-01 00:00:00.000002008,30073.0,82.7,66.0,3,7.11,4,0.1,39339.29757,12863.0,0.88,15.0
667,Japan,1970-01-01 00:00:00.000002009,30523.0,83.0,64.0,3,7.09,4,0.1,4855.17564,12847.0,0.881,15.0
668,Japan,1970-01-01 00:00:00.000002010,29411.0,83.0,62.0,3,6.9,4,0.1,4457.67639,1287.0,0.879,15.1
669,Japan,1970-01-01 00:00:00.000002011,28766.0,82.5,64.0,3,7.39,4,0.1,48167.99727,127833.0,0.884,15.1
670,Japan,1970-01-01 00:00:00.000002012,26338.0,83.3,58.0,2,7.39,3,0.1,4863.47665,127629.0,0.889,15.3
671,Japan,1970-01-01 00:00:00.000002013,25991.0,83.5,56.0,2,7.55,3,0.1,4454.44746,127445.0,0.894,15.3
672,Japan,1970-01-01 00:00:00.000002014,24357.0,83.5,57.0,2,0.01,3,0.1,3896.21151,127276.0,0.899,15.3
673,Japan,1970-01-01 00:00:00.000002015,23092.0,83.7,55.0,2,0.01,3,0.1,34474.13736,127141.0,0.902,15.3
674,Jordan,1970-01-01 00:00:00.000002008,5.0,73.1,119.0,4,0.61,4,0.1,3385.69665,6489822.0,0.739,13.6
675,Jordan,1970-01-01 00:00:00.000002009,14.0,73.3,118.0,4,0.59,4,0.1,3492.1396,6821116.0,0.742,13.6
676,Jordan,1970-01-01 00:00:00.000002010,18.0,73.4,117.0,4,0.51,4,0.1,3679.19275,718239.0,0.739,13.2
677,Jordan,1970-01-01 00:00:00.000002011,19.0,73.6,116.0,4,0.43,4,0.1,387.324145,7574943.0,0.737,13.1
678,Jordan,1970-01-01 00:00:00.000002012,31.0,73.7,115.0,4,0.41,4,0.1,387.753211,7992573.0,0.735,12.9
679,Kazakhstan,1970-01-01 00:00:00.000002000,4428.0,63.9,292.0,9,6.0,10,0.1,1229.958,14883626.0,0.676,12.1
680,Kazakhstan,1970-01-01 00:00:00.000002001,4377.0,64.4,284.0,8,5.75,10,0.1,149.926751,14858335.0,0.685,12.3
681,Kazakhstan,1970-01-01 00:00:00.000002002,4240.0,64.7,276.0,8,5.99,9,0.1,1658.31146,14858948.0,0.7,12.7
682,Kazakhstan,1970-01-01 00:00:00.000002003,4321.0,64.4,282.0,8,6.58,9,0.1,268.123657,149918.0,0.714,13.1
683,Kazakhstan,1970-01-01 00:00:00.000002004,4394.0,64.7,287.0,8,6.55,9,0.1,2874.288291,1512985.0,0.725,13.5
684,Kazakhstan,1970-01-01 00:00:00.000002005,3903.0,64.6,294.0,8,6.94,9,0.1,3771.278957,1514729.0,0.737,13.9
685,Kazakhstan,1970-01-01 00:00:00.000002006,4076.0,65.0,295.0,8,7.08,9,0.1,5291.57565,153884.0,0.747,14.3
686,Kazakhstan,1970-01-01 00:00:00.000002007,4141.0,65.3,288.0,8,7.44,9,0.1,6771.414797,15484192.0,0.754,14.7
687,Kazakhstan,1970-01-01 00:00:00.000002008,3997.0,66.6,258.0,8,7.6,9,0.1,8513.564645,15674.0,0.758,14.6
688,Kazakhstan,1970-01-01 00:00:00.000002009,3838.0,67.8,235.0,7,6.64,8,0.1,7165.2775,169271.0,0.758,14.6
689,Kazakhstan,1970-01-01 00:00:00.000002010,3609.0,67.8,236.0,7,6.83,8,0.1,97.649972,16321581.0,0.763,14.5
690,Kazakhstan,1970-01-01 00:00:00.000002011,3401.0,68.5,224.0,7,6.63,7,0.1,11634.42422,165566.0,0.766,14.4
691,Kazakhstan,1970-01-01 00:00:00.000002012,3240.0,69.1,214.0,6,6.82,7,0.1,12387.18982,16791425.0,0.774,14.7
692,Kazakhstan,1970-01-01 00:00:00.000002013,3512.0,69.5,28.0,5,6.48,6,0.1,1389.8561,1735275.0,0.782,15.0
693,Kazakhstan,1970-01-01 00:00:00.000002014,3119.0,69.9,22.0,5,6.29,5,0.1,1286.56511,17289224.0,0.789,15.0
694,Kazakhstan,1970-01-01 00:00:00.000002015,2872.0,72.0,198.0,4,6.29,5,0.1,159.9817,17544126.0,0.793,15.0
695,Kiribati,1970-01-01 00:00:00.000002000,0.0,64.1,222.0,0,0.46,0,0.1,796.7937634,8446.0,0.0,10.0
696,Kiribati,1970-01-01 00:00:00.000002001,0.0,64.3,219.0,0,0.6,0,0.1,734.9492461,85858.0,0.0,10.4
697,Kuwait,1970-01-01 00:00:00.000002000,34.0,73.2,96.0,0,0.01,1,0.1,18389.38433,1973153.0,0.786,14.1
698,Kuwait,1970-01-01 00:00:00.000002001,30.0,73.2,95.0,0,0.01,1,0.1,1654.96761,2038530.0,0.786,14.0
699,Kuwait,1970-01-01 00:00:00.000002002,45.0,73.3,94.0,0,0.01,1,0.1,17789.41981,2158603.0,0.785,13.9
700,Kuwait,1970-01-01 00:00:00.000002003,44.0,73.4,93.0,0,0.03,1,0.1,2271.56961,1950622.0,0.788,14.1
701,Kuwait,1970-01-01 00:00:00.000002004,45.0,73.5,91.0,0,0.02,1,0.1,26921.8278,1996086.0,0.791,14.4
702,Kuwait,1970-01-01 00:00:00.000002005,52.0,73.6,9.0,0,0.01,1,0.1,3549.26132,2062968.0,0.789,14.2
703,Kuwait,1970-01-01 00:00:00.000002006,45.0,73.6,89.0,1,0.01,1,0.1,42717.55725,2165713.0,0.787,14.1
704,Kuwait,1970-01-01 00:00:00.000002007,51.0,73.7,89.0,1,0.03,1,0.1,45793.97614,3074918.0,0.787,13.9
705,Kuwait,1970-01-01 00:00:00.000002008,47.0,73.8,88.0,1,0.03,1,0.1,55571.9986,3369394.0,0.787,13.8
706,Kuwait,1970-01-01 00:00:00.000002009,61.0,73.9,87.0,1,0.1,1,0.1,37567.3121,3165654.0,0.788,13.6
707,Kuwait,1970-01-01 00:00:00.000002010,39.0,74.0,86.0,1,0.01,1,0.1,38497.61696,3281614.0,0.79,13.5
708,Kuwait,1970-01-01 00:00:00.000002011,41.0,74.2,85.0,1,0.02,1,0.1,48268.5912,3333698.0,0.792,13.4
709,Kuwait,1970-01-01 00:00:00.000002012,56.0,74.3,84.0,1,0.01,1,0.1,51264.7134,3496698.0,0.794,13.2
710,Kuwait,1970-01-01 00:00:00.000002013,41.0,74.5,83.0,1,0.01,1,0.1,48399.9581,3574090.0,0.796,13.1
711,Kuwait,1970-01-01 00:00:00.000002014,68.0,74.6,82.0,0,0.01,1,0.1,42996.4812,3715284.0,0.787,13.0
712,Kyrgyzstan,1970-01-01 00:00:00.000002000,510.0,66.6,225.0,4,2.13,5,0.1,42996.4812,4369202.0,0.586,11.4
713,Kyrgyzstan,1970-01-01 00:00:00.000002001,560.0,67.2,217.0,4,2.62,5,0.1,42996.4812,4425784.0,0.593,11.8
714,Kyrgyzstan,1970-01-01 00:00:00.000002002,567.0,66.7,215.0,4,3.31,5,0.1,42996.4812,4473163.0,0.601,12.1
715,Kyrgyzstan,1970-01-01 00:00:00.000002003,479.0,66.6,217.0,4,3.52,4,0.1,42996.4812,4520843.0,0.602,12.2
716,Kyrgyzstan,1970-01-01 00:00:00.000002004,438.0,67.1,218.0,4,3.41,4,0.1,42996.4812,4572278.0,0.609,12.5
717,Kyrgyzstan,1970-01-01 00:00:00.000002005,470.0,66.9,224.0,4,2.81,4,0.1,42996.4812,4614533.0,0.612,12.4
718,Kyrgyzstan,1970-01-01 00:00:00.000002006,463.0,66.7,234.0,4,2.48,4,0.1,42996.4812,4646475.0,0.613,12.5
719,Kyrgyzstan,1970-01-01 00:00:00.000002007,482.0,67.2,229.0,4,2.77,4,0.1,42996.4812,4668640.0,0.618,12.6
720,Kyrgyzstan,1970-01-01 00:00:00.000002008,473.0,67.6,217.0,4,2.53,4,0.2,42996.4812,4690924.0,0.624,12.6
721,Kyrgyzstan,1970-01-01 00:00:00.000002009,458.0,68.5,21.0,4,2.39,4,0.1,42996.4812,4800134.0,0.629,12.4
722,Kyrgyzstan,1970-01-01 00:00:00.000002010,500.0,68.8,199.0,4,2.73,4,0.1,42996.4812,4837556.0,0.631,12.2
723,Kyrgyzstan,1970-01-01 00:00:00.000002011,471.0,69.4,188.0,4,3.28,4,0.2,42996.4812,4870538.0,0.632,12.1
724,Kyrgyzstan,1970-01-01 00:00:00.000002012,524.0,69.9,18.0,3,0.01,4,0.1,42996.4812,4932360.0,0.638,12.3
725,Kyrgyzstan,1970-01-01 00:00:00.000002013,446.0,77.0,174.0,3,0.01,4,0.1,42996.4812,5012200.0,0.647,12.5
726,Kyrgyzstan,1970-01-01 00:00:00.000002014,461.0,78.0,17.0,3,0.01,4,0.1,42996.4812,5096430.0,0.656,12.8
727,Kyrgyzstan,1970-01-01 00:00:00.000002015,417.0,71.1,166.0,3,0.01,3,0.1,42996.4812,5195827.0,0.662,13.0
728,Latvia,1970-01-01 00:00:00.000002000,770.0,71.0,218.0,0,7.13,0,0.1,3352.731296,236755.0,0.716,13.7
729,Latvia,1970-01-01 00:00:00.000002001,708.0,69.9,228.0,0,6.68,0,0.1,3572.8513,233717.0,0.728,14.2
730,Latvia,1970-01-01 00:00:00.000002002,670.0,73.0,219.0,0,7.44,0,0.1,4132.34927,231173.0,0.746,14.8
731,Latvia,1970-01-01 00:00:00.000002003,604.0,78.0,29.0,0,8.24,0,0.1,5134.95694,2287955.0,0.761,15.2
732,Latvia,1970-01-01 00:00:00.000002004,563.0,71.0,26.0,0,8.81,0,0.1,6351.8125,2263122.0,0.776,15.5
733,Latvia,1970-01-01 00:00:00.000002005,564.0,76.0,216.0,0,9.92,0,0.1,7558.7426,2238799.0,0.791,15.9
734,Latvia,1970-01-01 00:00:00.000002006,487.0,75.0,229.0,0,10.4,0,0.1,9667.9757,2218357.0,0.807,16.2
735,Latvia,1970-01-01 00:00:00.000002007,453.0,78.0,221.0,0,12.12,0,0.1,1444.1589,22325.0,0.814,16.2
736,Latvia,1970-01-01 00:00:00.000002008,527.0,71.9,199.0,0,11.84,0,0.1,16348.53121,2177322.0,0.819,16.3
737,Latvia,1970-01-01 00:00:00.000002009,516.0,72.6,184.0,0,9.85,0,0.1,12219.37379,2141669.0,0.821,16.4
738,Latvia,1970-01-01 00:00:00.000002010,438.0,72.8,18.0,0,9.8,0,0.1,11326.21947,297555.0,0.815,16.0
739,Latvia,1970-01-01 00:00:00.000002011,440.0,73.6,169.0,0,10.14,0,0.1,1372.68947,25979.0,0.81,15.8
740,Latvia,1970-01-01 00:00:00.000002012,444.0,73.8,163.0,0,10.21,0,0.1,13822.8559,234319.0,0.812,15.5
741,Latvia,1970-01-01 00:00:00.000002013,383.0,74.1,161.0,0,10.37,0,0.1,1532.22924,212647.0,0.814,15.4
742,Latvia,1970-01-01 00:00:00.000002014,382.0,74.4,156.0,0,0.01,0,0.1,15725.1374,1993782.0,0.822,16.0
743,Latvia,1970-01-01 00:00:00.000002015,387.0,74.6,153.0,0,0.01,0,0.1,13666.58336,1977527.0,0.828,16.0
744,Lithuania,1970-01-01 00:00:00.000002000,1631.0,71.6,2.0,0,9.87,0,0.1,3297.35471,3499536.0,0.745,14.0
745,Lithuania,1970-01-01 00:00:00.000002001,1533.0,71.2,21.0,0,10.2,0,0.1,353.147337,347818.0,0.757,14.7
746,Lithuania,1970-01-01 00:00:00.000002002,1551.0,71.4,22.0,0,11.0,0,0.1,4146.987928,344367.0,0.77,15.3
747,Lithuania,1970-01-01 00:00:00.000002003,1455.0,71.6,22.0,0,11.29,0,0.1,555.535669,3415213.0,0.78,15.8
748,Lithuania,1970-01-01 00:00:00.000002004,1380.0,71.6,24.0,0,12.1,0,0.1,676.966998,337775.0,0.792,16.3
749,Lithuania,1970-01-01 00:00:00.000002005,1319.0,78.0,222.0,0,12.3,0,0.1,7863.1629,3322528.0,0.798,16.2
750,Lithuania,1970-01-01 00:00:00.000002006,1049.0,76.0,229.0,0,12.7,0,0.1,924.642548,326999.0,0.807,16.4
751,Lithuania,1970-01-01 00:00:00.000002007,1025.0,72.0,24.0,0,13.4,0,0.1,12297.91535,3231294.0,0.812,16.4
752,Lithuania,1970-01-01 00:00:00.000002008,1111.0,71.1,224.0,0,13.3,0,0.1,14961.56818,3198231.0,0.82,16.5
753,Lithuania,1970-01-01 00:00:00.000002009,1138.0,72.2,192.0,0,12.4,0,0.1,11837.3913,3162916.0,0.825,16.6
754,Lithuania,1970-01-01 00:00:00.000002010,1018.0,72.4,188.0,0,12.9,0,0.1,11984.86857,397282.0,0.824,16.8
755,Lithuania,1970-01-01 00:00:00.000002011,1018.0,72.8,18.0,0,12.66,0,0.1,14357.73679,328115.0,0.826,16.7
756,Lithuania,1970-01-01 00:00:00.000002012,927.0,73.0,176.0,0,15.14,0,0.1,14341.836,2987773.0,0.83,16.5
757,Lithuania,1970-01-01 00:00:00.000002013,1085.0,73.0,178.0,0,15.04,0,0.1,15712.82376,2957689.0,0.834,16.4
758,Lithuania,1970-01-01 00:00:00.000002014,930.0,73.4,169.0,0,15.19,0,0.1,16554.97139,2932367.0,0.841,16.5
759,Lithuania,1970-01-01 00:00:00.000002015,896.0,73.6,165.0,0,15.19,0,0.1,14252.42853,29491.0,0.846,16.5
760,Luxembourg,1970-01-01 00:00:00.000002000,62.0,77.8,98.0,0,13.14,0,0.1,48735.99549,4363.0,0.848,13.5
761,Luxembourg,1970-01-01 00:00:00.000002001,73.0,78.0,96.0,0,12.89,0,0.1,48179.4285,441525.0,0.854,13.4
762,Luxembourg,1970-01-01 00:00:00.000002002,85.0,78.3,95.0,0,12.91,0,0.1,5293.64115,446175.0,0.86,13.5
763,Luxembourg,1970-01-01 00:00:00.000002003,48.0,78.6,92.0,0,12.61,0,0.1,65445.8853,45163.0,0.865,13.6
764,Luxembourg,1970-01-01 00:00:00.000002004,62.0,78.7,92.0,0,12.42,0,0.1,75716.3518,45895.0,0.867,13.5
765,Luxembourg,1970-01-01 00:00:00.000002005,49.0,78.8,9.0,0,11.84,0,0.1,8289.69641,465158.0,0.874,13.5
766,Luxembourg,1970-01-01 00:00:00.000002006,65.0,79.4,85.0,0,11.98,0,0.1,89739.7117,472637.0,0.88,13.5
767,Luxembourg,1970-01-01 00:00:00.000002007,78.0,79.7,82.0,0,11.75,0,0.1,1618.4928,479993.0,0.877,13.5
768,Luxembourg,1970-01-01 00:00:00.000002008,43.0,80.0,8.0,0,11.53,0,0.1,114293.8433,48865.0,0.887,13.5
769,Luxembourg,1970-01-01 00:00:00.000002009,48.0,83.0,76.0,0,11.42,0,0.1,13198.6693,497783.0,0.888,13.5
770,Luxembourg,1970-01-01 00:00:00.000002010,54.0,86.0,73.0,0,11.36,0,0.1,14965.361,56953.0,0.884,13.7
771,Luxembourg,1970-01-01 00:00:00.000002011,55.0,88.0,72.0,0,11.5,0,0.1,115761.577,518347.0,0.894,13.9
772,Luxembourg,1970-01-01 00:00:00.000002012,51.0,81.1,7.0,0,11.34,0,0.1,16749.136,53946.0,0.892,13.9
773,Luxembourg,1970-01-01 00:00:00.000002013,40.0,81.4,68.0,0,11.02,0,0.1,113751.85,54336.0,0.892,13.9
774,Luxembourg,1970-01-01 00:00:00.000002014,67.0,81.7,65.0,0,11.12,0,0.1,119172.7418,556319.0,0.892,13.9
775,Luxembourg,1970-01-01 00:00:00.000002015,64.0,82.0,63.0,0,11.12,0,0.1,1199.8223,56964.0,0.896,13.9
776,Malaysia,1970-01-01 00:00:00.000002000,118.0,72.4,149.0,4,0.54,5,0.1,445.17471,2318568.0,0.715,11.6
777,Malaysia,1970-01-01 00:00:00.000002001,73.0,72.7,144.0,4,0.53,5,0.1,3915.11546,2369897.0,0.725,11.9
778,Malaysia,1970-01-01 00:00:00.000002002,46.0,72.9,14.0,4,0.49,4,0.1,4167.364387,24198811.0,0.723,12.0
779,Malaysia,1970-01-01 00:00:00.000002003,56.0,73.1,138.0,3,0.48,4,0.1,4463.675893,2468873.0,0.724,12.1
780,Malaysia,1970-01-01 00:00:00.000002004,66.0,73.2,137.0,3,0.49,4,0.1,4955.477743,2517419.0,0.731,12.7
781,Malaysia,1970-01-01 00:00:00.000002005,39.0,73.4,135.0,3,0.46,4,0.1,5593.822995,25659393.0,0.734,12.9
782,Malaysia,1970-01-01 00:00:00.000002006,63.0,73.6,134.0,3,0.42,4,0.1,6222.982955,26143566.0,0.732,12.7
783,Malaysia,1970-01-01 00:00:00.000002007,62.0,73.7,133.0,3,0.43,4,0.1,7269.17114,26625845.0,0.736,12.3
784,Malaysia,1970-01-01 00:00:00.000002008,59.0,73.8,132.0,3,0.47,4,0.1,8513.629541,2711169.0,0.747,12.5
785,Malaysia,1970-01-01 00:00:00.000002009,40.0,74.0,131.0,3,0.47,4,0.1,7326.744435,2765383.0,0.756,12.6
786,Malaysia,1970-01-01 00:00:00.000002010,39.0,74.1,131.0,3,0.49,4,0.1,971.356987,28112289.0,0.764,12.8
787,Malaysia,1970-01-01 00:00:00.000002011,34.0,74.3,13.0,3,0.51,4,0.1,145.1262,28635128.0,0.774,13.0
788,Malaysia,1970-01-01 00:00:00.000002012,29.0,74.5,129.0,3,0.53,4,0.1,1779.49641,2917456.0,0.776,12.9
789,Malaysia,1970-01-01 00:00:00.000002013,22.0,74.6,128.0,3,0.53,4,0.1,1882.27842,2976724.0,0.779,12.9
790,Malaysia,1970-01-01 00:00:00.000002014,21.0,74.8,126.0,4,0.52,4,0.1,11183.96191,322817.0,0.783,13.0
791,Maldives,1970-01-01 00:00:00.000002000,0.0,69.6,139.0,0,1.83,0,0.1,2182.99711,286.0,0.577,11.3
792,Maldives,1970-01-01 00:00:00.000002001,3.0,78.0,129.0,0,1.98,0,0.1,298.67598,292.0,0.587,11.8
793,Maldives,1970-01-01 00:00:00.000002002,3.0,71.8,124.0,0,1.95,0,0.1,32.37239,297.0,0.597,12.0
794,Maldives,1970-01-01 00:00:00.000002003,4.0,72.7,112.0,0,1.75,0,0.1,3432.247841,34.0,0.601,11.8
795,Maldives,1970-01-01 00:00:00.000002004,1.0,73.4,16.0,0,1.6,0,0.1,3853.33348,312.0,0.617,12.2
796,Maldives,1970-01-01 00:00:00.000002005,1.0,74.3,93.0,0,1.47,0,0.1,3488.493769,321.0,0.625,12.1
797,Maldives,1970-01-01 00:00:00.000002007,5.0,75.4,82.0,0,1.78,0,0.1,52.862285,349.0,0.632,11.9
798,Maldives,1970-01-01 00:00:00.000002008,0.0,75.9,81.0,0,1.76,0,0.1,5828.621374,362.0,0.641,11.8
799,Maldives,1970-01-01 00:00:00.000002010,1.0,76.7,73.0,0,1.83,0,0.1,633.79498,367.0,0.653,11.6
800,Maldives,1970-01-01 00:00:00.000002011,2.0,77.3,67.0,0,1.92,0,0.1,6497.55443,377.0,0.663,11.8
801,Malta,1970-01-01 00:00:00.000002000,23.0,77.5,8.0,0,5.59,0,0.1,1139.5651,3987.0,0.779,13.8
802,Malta,1970-01-01 00:00:00.000002001,30.0,77.8,79.0,0,5.62,0,0.1,1121.78636,39328.0,0.783,13.7
803,Malta,1970-01-01 00:00:00.000002002,19.0,78.2,75.0,0,5.73,0,0.1,11843.9392,395969.0,0.786,13.8
804,Malta,1970-01-01 00:00:00.000002003,20.0,78.5,71.0,0,6.7,0,0.1,13689.98999,398582.0,0.79,13.8
805,Malta,1970-01-01 00:00:00.000002004,24.0,78.7,69.0,0,6.53,0,0.1,1519.5497,41268.0,0.797,14.2
806,Malta,1970-01-01 00:00:00.000002005,19.0,79.0,67.0,0,6.41,0,0.1,15835.34667,43834.0,0.805,14.8
807,Malta,1970-01-01 00:00:00.000002006,26.0,79.3,66.0,0,8.84,0,0.1,16671.5672,4538.0,0.809,14.8
808,Malta,1970-01-01 00:00:00.000002007,26.0,79.6,65.0,0,7.45,0,0.1,19375.5696,46724.0,0.808,14.4
809,Malta,1970-01-01 00:00:00.000002008,14.0,80.0,64.0,0,7.14,0,0.1,21928.767,49379.0,0.813,14.6
810,Malta,1970-01-01 00:00:00.000002009,36.0,82.0,63.0,0,7.38,0,0.1,2675.58259,412477.0,0.815,14.4
811,Malta,1970-01-01 00:00:00.000002010,31.0,83.0,62.0,0,7.91,0,0.1,2187.79469,41458.0,0.819,14.6
812,Malta,1970-01-01 00:00:00.000002011,20.0,87.0,59.0,0,6.91,0,0.1,22821.847,416268.0,0.826,14.8
813,Malta,1970-01-01 00:00:00.000002012,25.0,81.0,58.0,0,7.67,0,0.1,2193.8836,419455.0,0.821,14.1
814,Malta,1970-01-01 00:00:00.000002013,22.0,81.1,57.0,0,8.58,0,0.1,2393.1888,423374.0,0.828,14.2
